@ref(networkElement)|@const(IpagSlot)class
@index(PE_Slot)key|TDL_instance_name|key|alarm_classification|alarm_domain|data_source|is_operational|legacy_org_ind|slot_number|slot_name
12.122.121.144/11|12.122.121.144/11|12.122.121.144/11|||OEW-VPLS|true||11|
12.82.118.13/5|12.82.118.13/5|12.82.118.13/5|||OEW-VPLS|true||5|
12.82.8.76/10|12.82.8.76/10|12.82.8.76/10|||OEW-VPLS|true||10|
12.82.40.131/2|12.82.40.131/2|12.82.40.131/2|||OEW-SROUTER|true||2|
12.83.164.24/0|12.83.164.24/0|12.83.164.24/0|||OEW-SROUTER|true||0|
172.30.162.4/7|172.30.162.4/7|172.30.162.4/7|||OEW-SROUTER|true||7|
12.122.119.225/0|12.122.119.225/0|12.122.119.225/0|||OEW-T640|true||0|
12.122.83.237/3|12.122.83.237/3|12.122.83.237/3|||OEW-T640|true||3|
12.82.146.10/1|12.82.146.10/1|12.82.146.10/1|||OEW-SROUTER|true||1|
12.82.76.27/5|12.82.76.27/5|12.82.76.27/5|||OEW-VPLS|true||5|
12.82.109.5/2|12.82.109.5/2|12.82.109.5/2|||OEW-SROUTER|true||2|
12.82.96.21/5|12.82.96.21/5|12.82.96.21/5|||OEW-VPLS|true||5|
12.82.16.50/8|12.82.16.50/8|12.82.16.50/8|||OEW-VPLS|true||8|
165.87.24.30/0|165.87.24.30/0|165.87.24.30/0|||OEW-SROUTER|true||0|
12.82.110.3/1|12.82.110.3/1|12.82.110.3/1|||OEW-VPLS|true||1|
12.82.88.20/4|12.82.88.20/4|12.82.88.20/4|||OEW-VPLS|true||4|
12.122.127.61/2|12.122.127.61/2|12.122.127.61/2|||OEW-T640|true||2|
12.122.215.29/4|12.122.215.29/4|12.122.215.29/4|||OEW-T640|true||4|
12.122.122.99/11|12.122.122.99/11|12.122.122.99/11|||OEW-VPLS|true||11|
12.82.131.4/0|12.82.131.4/0|12.82.131.4/0|||OEW-VPLS|true||0|
12.82.72.19/1|12.82.72.19/1|12.82.72.19/1|||OEW-VPLS|true||1|
10.144.0.62/6|10.144.0.62/6|10.144.0.62/6|||OEW-VPLS|true||6|
12.83.164.205/1|12.83.164.205/1|12.83.164.205/1|||OEW-SROUTER|true||1|
32.119.219.252/7|32.119.219.252/7|32.119.219.252/7|||OEW-SROUTER|true||7|
149.0.3.194/0|149.0.3.194/0|149.0.3.194/0|ETHERNET-NFO|IPAG|IPAG|true|S|0|DPC0
12.82.8.93/0|12.82.8.93/0|12.82.8.93/0|||OEW-SROUTER|true||0|
12.122.122.225/3|12.122.122.225/3|12.122.122.225/3|||OEW-VPLS|true||3|
10.0.38.31/0|10.0.38.31/0|10.0.38.31/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
12.82.92.25/3|12.82.92.25/3|12.82.92.25/3|||OEW-VPLS|true||3|
8.8.0.173/2|8.8.0.173/2|8.8.0.173/2|ETHERNET-NFO|IPAG|IPAG|true|S|2|DPC2
149.0.3.243/4|149.0.3.243/4|149.0.3.243/4|ETHERNET-NFO|IPAG|IPAG|true|S|4|DPC4
172.30.142.2/7|172.30.142.2/7|172.30.142.2/7|||OEW-SROUTER|true||7|
12.83.165.250/4|12.83.165.250/4|12.83.165.250/4|||OEW-SROUTER|true||4|
12.82.86.28/5|12.82.86.28/5|12.82.86.28/5|||OEW-VPLS|true||5|
12.82.0.102/7|12.82.0.102/7|12.82.0.102/7|||OEW-VPLS|true||7|
12.82.24.68/7|12.82.24.68/7|12.82.24.68/7|||OEW-VPLS|true||7|
32.119.113.118/6|32.119.113.118/6|32.119.113.118/6|||OEW-SROUTER|true||6|
12.83.165.227/6|12.83.165.227/6|12.83.165.227/6|||OEW-SROUTER|true||6|
12.122.215.58/0|12.122.215.58/0|12.122.215.58/0|||OEW-T640|true||0|
12.122.126.136/4|12.122.126.136/4|12.122.126.136/4|||OEW-T640|true||4|
149.0.3.147/3|149.0.3.147/3|149.0.3.147/3|ETHERNET-NFO|IPAG|IPAG|true|B|3|DPC3
12.122.125.10/6|12.122.125.10/6|12.122.125.10/6|||OEW-T640|true||6|
12.82.90.13/10|12.82.90.13/10|12.82.90.13/10|||OEW-VPLS|true||10|
12.122.125.77/0|12.122.125.77/0|12.122.125.77/0|||OEW-T640|true||0|
165.87.32.51/2|165.87.32.51/2|165.87.32.51/2|||OEW-SROUTER|true||2|
12.122.122.74/11|12.122.122.74/11|12.122.122.74/11|||OEW-VPLS|true||11|
12.83.164.9/0|12.83.164.9/0|12.83.164.9/0|||OEW-SROUTER|true||0|
143.0.24.130/4|143.0.24.130/4|143.0.24.130/4|ETHERNET-NFO|IPAG|IPAG|true|B|4|DPC4
172.30.128.22/6|172.30.128.22/6|172.30.128.22/6|||OEW-SROUTER|true||6|
12.83.164.82/5|12.83.164.82/5|12.83.164.82/5|||OEW-SROUTER|true||5|
12.122.124.168/1|12.122.124.168/1|12.122.124.168/1|||OEW-SROUTER|true||1|
12.82.0.110/0|12.82.0.110/0|12.82.0.110/0|||OEW-VPLS|true||0|
12.122.83.155/5|12.122.83.155/5|12.122.83.155/5|||OEW-T640|true||5|
148.0.131.185/0|148.0.131.185/0|148.0.131.185/0|ETHERNET-NFO|IPAG|IPAG|true|S|0|DPC0
12.82.8.69/0|12.82.8.69/0|12.82.8.69/0|||OEW-VPLS|true||0|
12.122.215.96/7|12.122.215.96/7|12.122.215.96/7|||OEW-T640|true||7|
12.82.16.40/9|12.82.16.40/9|12.82.16.40/9|||OEW-VPLS|true||9|
12.82.109.9/7|12.82.109.9/7|12.82.109.9/7|||OEW-VPLS|true||7|
12.122.120.37/4|12.122.120.37/4|12.122.120.37/4|||OEW-SROUTER|true||4|
12.122.120.244/6|12.122.120.244/6|12.122.120.244/6|||OEW-T640|true||6|
12.82.16.112/4|12.82.16.112/4|12.82.16.112/4|||OEW-VPLS|true||4|
12.122.122.201/3|12.122.122.201/3|12.122.122.201/3|||OEW-VPLS|true||3|
12.122.126.72/1|12.122.126.72/1|12.122.126.72/1|||OEW-T640|true||1|
12.122.119.7/4|12.122.119.7/4|12.122.119.7/4|||OEW-T640|true||4|
12.82.72.20/1|12.82.72.20/1|12.82.72.20/1|||OEW-VPLS|true||1|
12.82.24.47/5|12.82.24.47/5|12.82.24.47/5|||OEW-VPLS|true||5|
12.82.0.76/7|12.82.0.76/7|12.82.0.76/7|||OEW-VPLS|true||7|
150.0.0.153/1|150.0.0.153/1|150.0.0.153/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
12.122.122.98/4|12.122.122.98/4|12.122.122.98/4|||OEW-VPLS|true||4|
12.82.118.9/11|12.82.118.9/11|12.82.118.9/11|||OEW-VPLS|true||11|
12.82.114.17/0|12.82.114.17/0|12.82.114.17/0|||OEW-SROUTER|true||0|
12.82.48.1/5|12.82.48.1/5|12.82.48.1/5|||OEW-VPLS|true||5|
143.0.24.205/1|143.0.24.205/1|143.0.24.205/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
12.122.122.204/10|12.122.122.204/10|12.122.122.204/10|||OEW-VPLS|true||10|
12.82.106.3/7|12.82.106.3/7|12.82.106.3/7|||OEW-VPLS|true||7|
32.119.101.118/7|32.119.101.118/7|32.119.101.118/7|||OEW-SROUTER|true||7|
12.82.62.11/7|12.82.62.11/7|12.82.62.11/7|||OEW-VPLS|true||7|
12.122.127.141/4|12.122.127.141/4|12.122.127.141/4|||OEW-T640|true||4|
12.83.164.8/2|12.83.164.8/2|12.83.164.8/2|||OEW-SROUTER|true||2|
12.83.165.210/0|12.83.165.210/0|12.83.165.210/0|||OEW-SROUTER|true||0|
12.83.165.193/5|12.83.165.193/5|12.83.165.193/5|||OEW-SROUTER|true||5|
12.82.0.3/8|12.82.0.3/8|12.82.0.3/8|||OEW-VPLS|true||8|
12.83.165.227/4|12.83.165.227/4|12.83.165.227/4|||OEW-SROUTER|true||4|
12.122.124.2/2|12.122.124.2/2|12.122.124.2/2|||OEW-T640|true||2|
12.122.122.94/0|12.122.122.94/0|12.122.122.94/0|||OEW-VPLS|true||0|
10.144.0.153/0|10.144.0.153/0|10.144.0.153/0|ETHERNET-NFO|IPAG|IPAG|true|S|0|DPC0
12.83.164.68/2|12.83.164.68/2|12.83.164.68/2|||OEW-SROUTER|true||2|
12.122.120.179/1|12.122.120.179/1|12.122.120.179/1|||OEW-T640|true||1|
143.0.68.169/3|143.0.68.169/3|143.0.68.169/3|ETHERNET-NFO|IPAG|IPAG|true|B|3|DPC3
165.87.253.163/2|165.87.253.163/2|165.87.253.163/2|||OEW-SROUTER|true||2|
12.82.109.6/4|12.82.109.6/4|12.82.109.6/4|||OEW-VPLS|true||4|
12.82.8.62/1|12.82.8.62/1|12.82.8.62/1|||OEW-VPLS|true||1|
150.0.0.231/0|150.0.0.231/0|150.0.0.231/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
12.82.98.17/1|12.82.98.17/1|12.82.98.17/1|||OEW-VPLS|true||1|
12.122.122.193/1|12.122.122.193/1|12.122.122.193/1|||OEW-VPLS|true||1|
12.82.74.30/3|12.82.74.30/3|12.82.74.30/3|||OEW-SROUTER|true||3|
12.122.215.13/3|12.122.215.13/3|12.122.215.13/3|||OEW-T640|true||3|
12.83.165.241/6|12.83.165.241/6|12.83.165.241/6|||OEW-SROUTER|true||6|
12.82.60.30/10|12.82.60.30/10|12.82.60.30/10|||OEW-VPLS|true||10|
12.122.126.69/5|12.122.126.69/5|12.122.126.69/5|||OEW-T640|true||5|
12.82.8.71/9|12.82.8.71/9|12.82.8.71/9|||OEW-VPLS|true||9|
172.27.132.97/0|172.27.132.97/0|172.27.132.97/0|||OEW-SROUTER|true||0|
12.82.40.123/3|12.82.40.123/3|12.82.40.123/3|||OEW-VPLS|true||3|
12.123.80.169/2|12.123.80.169/2|12.123.80.169/2|ETHERNET-NFO|IPAG|IPAG|true|B|2|DPC2
10.144.0.225/3|10.144.0.225/3|10.144.0.225/3|||OEW-SROUTER|true||3|
12.82.118.2/2|12.82.118.2/2|12.82.118.2/2|||OEW-SROUTER|true||2|
12.82.0.74/8|12.82.0.74/8|12.82.0.74/8|||OEW-VPLS|true||8|
12.80.72.118/0|12.80.72.118/0|12.80.72.118/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
12.82.8.97/2|12.82.8.97/2|12.82.8.97/2|||OEW-SROUTER|true||2|
12.122.120.176/4|12.122.120.176/4|12.122.120.176/4|||OEW-SROUTER|true||4|
12.122.127.162/4|12.122.127.162/4|12.122.127.162/4|||OEW-T640|true||4|
12.82.112.3/2|12.82.112.3/2|12.82.112.3/2|||OEW-SROUTER|true||2|
12.82.98.14/0|12.82.98.14/0|12.82.98.14/0|||OEW-SROUTER|true||0|
172.30.148.3/0|172.30.148.3/0|172.30.148.3/0|||OEW-SROUTER|true||0|
12.82.114.19/7|12.82.114.19/7|12.82.114.19/7|||OEW-VPLS|true||7|
143.0.25.11/5|143.0.25.11/5|143.0.25.11/5|ETHERNET-NFO|IPAG|IPAG|true|S|5|DPC5
12.82.16.103/5|12.82.16.103/5|12.82.16.103/5|||OEW-SROUTER|true||5|
12.83.165.149/1|12.83.165.149/1|12.83.165.149/1|||OEW-SROUTER|true||1|
12.83.165.17/6|12.83.165.17/6|12.83.165.17/6|||OEW-SROUTER|true||6|
12.82.0.93/5|12.82.0.93/5|12.82.0.93/5|||OEW-VPLS|true||5|
12.83.165.2/0|12.83.165.2/0|12.83.165.2/0|||OEW-SROUTER|true||0|
12.82.24.46/2|12.82.24.46/2|12.82.24.46/2|||OEW-VPLS|true||2|
12.122.126.114/5|12.122.126.114/5|12.122.126.114/5|||OEW-SROUTER|true||5|
143.0.24.145/7|143.0.24.145/7|143.0.24.145/7|ETHERNET-NFO|IPAG|IPAG|true|B|7|DPC7
172.20.5.230/6|172.20.5.230/6|172.20.5.230/6|||OEW-SROUTER|true||6|
12.82.60.25/5|12.82.60.25/5|12.82.60.25/5|||OEW-VPLS|true||5|
12.122.127.51/3|12.122.127.51/3|12.122.127.51/3|||OEW-T640|true||3|
12.122.215.4/1|12.122.215.4/1|12.122.215.4/1|||OEW-T640|true||1|
12.122.122.59/4|12.122.122.59/4|12.122.122.59/4|||OEW-VPLS|true||4|
8.8.0.166/0|8.8.0.166/0|8.8.0.166/0|ETHERNET-NFO|IPAG|IPAG|true|S|0|DPC0
12.122.215.7/7|12.122.215.7/7|12.122.215.7/7|||OEW-T640|true||7|
12.122.125.135/3|12.122.125.135/3|12.122.125.135/3|||OEW-T640|true||3|
12.82.24.90/0|12.82.24.90/0|12.82.24.90/0|||OEW-VPLS|true||0|
12.122.126.103/6|12.122.126.103/6|12.122.126.103/6|||OEW-T640|true||6|
12.82.118.15/2|12.82.118.15/2|12.82.118.15/2|||OEW-SROUTER|true||2|
12.82.0.48/2|12.82.0.48/2|12.82.0.48/2|||OEW-SROUTER|true||2|
12.122.121.155/4|12.122.121.155/4|12.122.121.155/4|||OEW-VPLS|true||4|
12.122.215.52/4|12.122.215.52/4|12.122.215.52/4|||OEW-T640|true||4|
12.82.109.3/4|12.82.109.3/4|12.82.109.3/4|||OEW-VPLS|true||4|
12.122.215.4/3|12.122.215.4/3|12.122.215.4/3|||OEW-T640|true||3|
12.122.126.69/0|12.122.126.69/0|12.122.126.69/0|||OEW-T640|true||0|
12.122.126.241/2|12.122.126.241/2|12.122.126.241/2|||OEW-T640|true||2|
12.82.95.216/1|12.82.95.216/1|12.82.95.216/1|||OEW-VPLS|true||1|
12.122.122.78/2|12.122.122.78/2|12.122.122.78/2|||OEW-VPLS|true||2|
12.82.114.11/9|12.82.114.11/9|12.82.114.11/9|||OEW-VPLS|true||9|
12.122.215.46/4|12.122.215.46/4|12.122.215.46/4|||OEW-T640|true||4|
12.82.122.4/9|12.82.122.4/9|12.82.122.4/9|||OEW-VPLS|true||9|
12.82.86.20/7|12.82.86.20/7|12.82.86.20/7|||OEW-VPLS|true||7|
12.82.55.6/0|12.82.55.6/0|12.82.55.6/0|||OEW-VPLS|true||0|
12.122.215.13/4|12.122.215.13/4|12.122.215.13/4|||OEW-T640|true||4|
12.122.122.100/2|12.122.122.100/2|12.122.122.100/2|||OEW-VPLS|true||2|
12.82.16.105/0|12.82.16.105/0|12.82.16.105/0|||OEW-VPLS|true||0|
12.122.126.65/3|12.122.126.65/3|12.122.126.65/3|||OEW-SROUTER|true||3|
12.122.125.106/4|12.122.125.106/4|12.122.125.106/4|||OEW-T640|true||4|
12.83.164.193/4|12.83.164.193/4|12.83.164.193/4|||OEW-SROUTER|true||4|
12.82.58.5/2|12.82.58.5/2|12.82.58.5/2|||OEW-SROUTER|true||2|
12.82.122.8/0|12.82.122.8/0|12.82.122.8/0|||OEW-VPLS|true||0|
12.82.8.55/3|12.82.8.55/3|12.82.8.55/3|||OEW-SROUTER|true||3|
12.122.122.59/1|12.122.122.59/1|12.122.122.59/1|||OEW-VPLS|true||1|
12.122.215.1/3|12.122.215.1/3|12.122.215.1/3|||OEW-T640|true||3|
8.8.0.206/2|8.8.0.206/2|8.8.0.206/2|ETHERNET-NFO|IPAG|IPAG|true|S|2|DPC2
149.0.3.143/3|149.0.3.143/3|149.0.3.143/3|ETHERNET-NFO|IPAG|IPAG|true|B|3|DPC3
149.0.3.214/0|149.0.3.214/0|149.0.3.214/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
1.2.3.4/7|1.2.3.4/7|1.2.3.4/7|||OEW-T640|true||7|
12.83.164.105/5|12.83.164.105/5|12.83.164.105/5|||OEW-SROUTER|true||5|
143.0.68.75/0|143.0.68.75/0|143.0.68.75/0|ETHERNET-NFO|IPAG|IPAG|true|S|0|DPC0
143.0.24.168/4|143.0.24.168/4|143.0.24.168/4|ETHERNET-NFO|IPAG|IPAG|true|B|4|DPC4
143.0.68.51/5|143.0.68.51/5|143.0.68.51/5|ETHERNET-NFO|IPAG|IPAG|true|S|5|DPC5
12.122.122.232/3|12.122.122.232/3|12.122.122.232/3|||OEW-VPLS|true||3|
10.0.38.53/0|10.0.38.53/0|10.0.38.53/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
165.87.253.142/5|165.87.253.142/5|165.87.253.142/5|||OEW-SROUTER|true||5|
12.82.16.97/3|12.82.16.97/3|12.82.16.97/3|||OEW-SROUTER|true||3|
165.87.210.250/3|165.87.210.250/3|165.87.210.250/3|||OEW-SROUTER|true||3|
12.82.122.8/3|12.82.122.8/3|12.82.122.8/3|||OEW-VPLS|true||3|
12.122.121.154/7|12.122.121.154/7|12.122.121.154/7|||OEW-VPLS|true||7|
12.82.8.76/8|12.82.8.76/8|12.82.8.76/8|||OEW-VPLS|true||8|
12.82.63.8/1|12.82.63.8/1|12.82.63.8/1|||OEW-SROUTER|true||1|
143.0.24.159/8|143.0.24.159/8|143.0.24.159/8|ETHERNET-NFO|IPAG|IPAG|true|B|8|DPC8
12.83.164.16/0|12.83.164.16/0|12.83.164.16/0|||OEW-SROUTER|true||0|
12.82.0.51/1|12.82.0.51/1|12.82.0.51/1|||OEW-SROUTER|true||1|
12.82.8.65/1|12.82.8.65/1|12.82.8.65/1|||OEW-SROUTER|true||1|
12.82.49.72/0|12.82.49.72/0|12.82.49.72/0|||OEW-VPLS|true||0|
12.122.215.85/4|12.122.215.85/4|12.122.215.85/4|||OEW-T640|true||4|
12.83.164.177/4|12.83.164.177/4|12.83.164.177/4|||OEW-SROUTER|true||4|
12.82.63.15/7|12.82.63.15/7|12.82.63.15/7|||OEW-VPLS|true||7|
12.82.86.23/4|12.82.86.23/4|12.82.86.23/4|||OEW-SROUTER|true||4|
12.122.122.97/3|12.122.122.97/3|12.122.122.97/3|||OEW-VPLS|true||3|
12.82.90.24/0|12.82.90.24/0|12.82.90.24/0|||OEW-VPLS|true||0|
12.82.86.22/1|12.82.86.22/1|12.82.86.22/1|||OEW-VPLS|true||1|
12.122.215.2/0|12.122.215.2/0|12.122.215.2/0|||OEW-T640|true||0|
12.122.215.28/1|12.122.215.28/1|12.122.215.28/1|||OEW-T640|true||1|
12.83.165.192/5|12.83.165.192/5|12.83.165.192/5|||OEW-SROUTER|true||5|
12.82.78.30/0|12.82.78.30/0|12.82.78.30/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
12.122.119.32/7|12.122.119.32/7|12.122.119.32/7|||OEW-T640|true||7|
143.0.24.51/5|143.0.24.51/5|143.0.24.51/5|ETHERNET-NFO|IPAG|IPAG|true|S|5|DPC5
12.122.122.112/3|12.122.122.112/3|12.122.122.112/3|||OEW-VPLS|true||3|
12.83.164.229/6|12.83.164.229/6|12.83.164.229/6|||OEW-SROUTER|true||6|
12.82.146.3/7|12.82.146.3/7|12.82.146.3/7|||OEW-VPLS|true||7|
12.122.125.229/4|12.122.125.229/4|12.122.125.229/4|||OEW-SROUTER|true||4|
192.168.45.113/4|192.168.45.113/4|192.168.45.113/4|||OEW-T640|true||4|
12.82.90.23/2|12.82.90.23/2|12.82.90.23/2|||OEW-VPLS|true||2|
149.0.3.200/0|149.0.3.200/0|149.0.3.200/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
12.83.164.161/7|12.83.164.161/7|12.83.164.161/7|||OEW-SROUTER|true||7|
12.122.126.249/1|12.122.126.249/1|12.122.126.249/1|||OEW-T640|true||1|
143.0.68.226/0|143.0.68.226/0|143.0.68.226/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
12.83.164.59/0|12.83.164.59/0|12.83.164.59/0|||OEW-SROUTER|true||0|
12.82.96.27/0|12.82.96.27/0|12.82.96.27/0|||OEW-SROUTER|true||0|
12.122.126.101/3|12.122.126.101/3|12.122.126.101/3|||OEW-T640|true||3|
12.122.122.111/3|12.122.122.111/3|12.122.122.111/3|||OEW-VPLS|true||3|
12.82.0.53/4|12.82.0.53/4|12.82.0.53/4|ETHERNET-NFO|IPAG|IPAG|true|B|4|DPC4
12.82.66.25/1|12.82.66.25/1|12.82.66.25/1|||OEW-SROUTER|true||1|
12.122.122.90/3|12.122.122.90/3|12.122.122.90/3|||OEW-VPLS|true||3|
150.0.0.150/1|150.0.0.150/1|150.0.0.150/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
12.82.8.71/8|12.82.8.71/8|12.82.8.71/8|||OEW-VPLS|true||8|
143.0.24.237/5|143.0.24.237/5|143.0.24.237/5|ETHERNET-NFO|IPAG|IPAG|true|S|5|DPC5
12.83.164.241/1|12.83.164.241/1|12.83.164.241/1|||OEW-SROUTER|true||1|
12.82.90.23/7|12.82.90.23/7|12.82.90.23/7|||OEW-VPLS|true||7|
12.82.126.128/2|12.82.126.128/2|12.82.126.128/2|||OEW-VPLS|true||2|
12.122.215.45/3|12.122.215.45/3|12.122.215.45/3|||OEW-T640|true||3|
143.0.24.141/1|143.0.24.141/1|143.0.24.141/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
12.122.119.9/2|12.122.119.9/2|12.122.119.9/2|||OEW-T640|true||2|
12.122.122.104/10|12.122.122.104/10|12.122.122.104/10|||OEW-VPLS|true||10|
8.8.0.237/0|8.8.0.237/0|8.8.0.237/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
12.123.80.188/0|12.123.80.188/0|12.123.80.188/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
12.82.60.24/1|12.82.60.24/1|12.82.60.24/1|||OEW-VPLS|true||1|
12.82.8.59/0|12.82.8.59/0|12.82.8.59/0|||OEW-VPLS|true||0|
172.30.135.2/7|172.30.135.2/7|172.30.135.2/7|||OEW-SROUTER|true||7|
12.122.122.154/1|12.122.122.154/1|12.122.122.154/1|||OEW-VPLS|true||1|
12.122.127.10/3|12.122.127.10/3|12.122.127.10/3|||OEW-T640|true||3|
12.82.72.23/9|12.82.72.23/9|12.82.72.23/9|||OEW-VPLS|true||9|
149.0.3.223/5|149.0.3.223/5|149.0.3.223/5|ETHERNET-NFO|IPAG|IPAG|true|B|5|DPC5
12.82.55.8/0|12.82.55.8/0|12.82.55.8/0|||OEW-VPLS|true||0|
12.82.80.20/8|12.82.80.20/8|12.82.80.20/8|||OEW-VPLS|true||8|
12.123.80.195/0|12.123.80.195/0|12.123.80.195/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
12.82.24.1/11|12.82.24.1/11|12.82.24.1/11|||OEW-VPLS|true||11|
12.122.215.19/3|12.122.215.19/3|12.122.215.19/3|||OEW-T640|true||3|
12.122.122.164/8|12.122.122.164/8|12.122.122.164/8|||OEW-VPLS|true||8|
143.0.24.113/1|143.0.24.113/1|143.0.24.113/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
32.120.94.252/5|32.120.94.252/5|32.120.94.252/5|||OEW-SROUTER|true||5|
150.0.0.58/1|150.0.0.58/1|150.0.0.58/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
12.122.122.172/0|12.122.122.172/0|12.122.122.172/0|||OEW-VPLS|true||0|
12.122.127.70/6|12.122.127.70/6|12.122.127.70/6|||OEW-T640|true||6|
12.82.125.192/10|12.82.125.192/10|12.82.125.192/10|||OEW-VPLS|true||10|
12.82.96.21/9|12.82.96.21/9|12.82.96.21/9|||OEW-VPLS|true||9|
8.8.0.170/1|8.8.0.170/1|8.8.0.170/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
12.82.8.58/2|12.82.8.58/2|12.82.8.58/2|||OEW-SROUTER|true||2|
12.122.215.73/3|12.122.215.73/3|12.122.215.73/3|||OEW-T640|true||3|
143.0.68.42/1|143.0.68.42/1|143.0.68.42/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
12.83.164.146/1|12.83.164.146/1|12.83.164.146/1|||OEW-SROUTER|true||1|
100.1.0.37/1|100.1.0.37/1|100.1.0.37/1|||OEW-VPLS|true||1|
12.82.40.82/2|12.82.40.82/2|12.82.40.82/2|||OEW-SROUTER|true||2|
12.122.122.114/11|12.122.122.114/11|12.122.122.114/11|||OEW-VPLS|true||11|
32.119.212.254/1|32.119.212.254/1|32.119.212.254/1|||OEW-SROUTER|true||1|
12.82.0.59/1|12.82.0.59/1|12.82.0.59/1|||OEW-SROUTER|true||1|
12.82.0.71/10|12.82.0.71/10|12.82.0.71/10|||OEW-VPLS|true||10|
12.83.164.24/5|12.83.164.24/5|12.83.164.24/5|||OEW-SROUTER|true||5|
143.0.68.243/5|143.0.68.243/5|143.0.68.243/5|ETHERNET-NFO|IPAG|IPAG|true|B|5|DPC5
12.122.122.189/11|12.122.122.189/11|12.122.122.189/11|||OEW-VPLS|true||11|
12.122.122.50/3|12.122.122.50/3|12.122.122.50/3|||OEW-VPLS|true||3|
12.122.122.225/1|12.122.122.225/1|12.122.122.225/1|||OEW-VPLS|true||1|
165.87.250.168/0|165.87.250.168/0|165.87.250.168/0|||OEW-SROUTER|true||0|
12.82.53.1/0|12.82.53.1/0|12.82.53.1/0|||OEW-VPLS|true||0|
10.144.0.153/1|10.144.0.153/1|10.144.0.153/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
12.122.120.173/3|12.122.120.173/3|12.122.120.173/3|||OEW-T640|true||3|
12.83.164.89/5|12.83.164.89/5|12.83.164.89/5|||OEW-SROUTER|true||5|
12.82.24.77/4|12.82.24.77/4|12.82.24.77/4|||OEW-VPLS|true||4|
143.0.68.22/4|143.0.68.22/4|143.0.68.22/4|ETHERNET-NFO|IPAG|IPAG|true|B|4|DPC4
12.122.122.79/1|12.122.122.79/1|12.122.122.79/1|||OEW-VPLS|true||1|
12.82.24.57/10|12.82.24.57/10|12.82.24.57/10|||OEW-VPLS|true||10|
12.122.122.154/3|12.122.122.154/3|12.122.122.154/3|||OEW-VPLS|true||3|
12.82.16.102/3|12.82.16.102/3|12.82.16.102/3|||OEW-VPLS|true||3|
8.8.0.205/2|8.8.0.205/2|8.8.0.205/2|ETHERNET-NFO|IPAG|IPAG|true|S|2|DPC2
12.122.120.203/1|12.122.120.203/1|12.122.120.203/1|||OEW-T640|true||1|
12.122.122.176/9|12.122.122.176/9|12.122.122.176/9|||OEW-VPLS|true||9|
12.122.126.170/6|12.122.126.170/6|12.122.126.170/6|||OEW-T640|true||6|
10.144.0.112/11|10.144.0.112/11|10.144.0.112/11|ETHERNET-NFO|IPAG|IPAG|true|S|11|DPC11
8.8.0.144/5.0|8.8.0.144/5.0|8.8.0.144/5.0|ETHERNET-NFO|IPAG|IPAG|true|B|5|DPC5
12.82.24.78/5|12.82.24.78/5|12.82.24.78/5|||OEW-VPLS|true||5|
12.122.215.132/4|12.122.215.132/4|12.122.215.132/4|||OEW-T640|true||4|
12.83.164.153/3|12.83.164.153/3|12.83.164.153/3|||OEW-SROUTER|true||3|
12.82.8.57/2|12.82.8.57/2|12.82.8.57/2|||OEW-SROUTER|true||2|
10.0.36.144/1|10.0.36.144/1|10.0.36.144/1|||OEW-VPLS|true||1|
12.82.127.129/4|12.82.127.129/4|12.82.127.129/4|||OEW-VPLS|true||4|
12.122.126.9/3|12.122.126.9/3|12.122.126.9/3|||OEW-T640|true||3|
12.83.164.250/0|12.83.164.250/0|12.83.164.250/0|||OEW-SROUTER|true||0|
12.82.8.78/8|12.82.8.78/8|12.82.8.78/8|||OEW-VPLS|true||8|
12.122.121.159/0|12.122.121.159/0|12.122.121.159/0|||OEW-VPLS|true||0|
165.87.125.234/5|165.87.125.234/5|165.87.125.234/5|||OEW-SROUTER|true||5|
143.0.68.252/5|143.0.68.252/5|143.0.68.252/5|ETHERNET-NFO|IPAG|IPAG|true|B|5|DPC5
12.82.8.77/10|12.82.8.77/10|12.82.8.77/10|||OEW-VPLS|true||10|
12.82.63.5/1|12.82.63.5/1|12.82.63.5/1|||OEW-SROUTER|true||1|
