@ref(networkElement)|@const(IpagSlot)class
@index(PE_Slot)key|TDL_instance_name|key|alarm_classification|alarm_domain|data_source|is_operational|legacy_org_ind|slot_number|slot_name
150.0.0.213/2|150.0.0.213/2|150.0.0.213/2|ETHERNET-NFO|IPAG|IPAG|true|S|2|DPC2
12.122.74.1/1|12.122.74.1/1|12.122.74.1/1|||OEW-VPLS|true||1|
143.0.24.168/1|143.0.24.168/1|143.0.24.168/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
12.123.80.71/1|12.123.80.71/1|12.123.80.71/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
10.0.38.10/1|10.0.38.10/1|10.0.38.10/1|||OEW-VPLS|true||1|
143.0.24.237/1|143.0.24.237/1|143.0.24.237/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
12.123.80.45/5|12.123.80.45/5|12.123.80.45/5|ETHERNET-NFO|IPAG|IPAG|true|B|5|DPC5
143.0.68.46/0|143.0.68.46/0|143.0.68.46/0|ETHERNET-NFO|IPAG|IPAG|true|S|0|DPC0
10.0.38.135/0|10.0.38.135/0|10.0.38.135/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
148.0.131.226/0|148.0.131.226/0|148.0.131.226/0|ETHERNET-NFO|IPAG|IPAG|true|S|0|DPC0
143.0.68.23/5|143.0.68.23/5|143.0.68.23/5|ETHERNET-NFO|IPAG|IPAG|true|B|5|DPC5
149.9.0.21/1|149.9.0.21/1|149.9.0.21/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
143.0.24.44/1|143.0.24.44/1|143.0.24.44/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
143.0.24.145/3|143.0.24.145/3|143.0.24.145/3|ETHERNET-NFO|IPAG|IPAG|true|B|3|DPC3
143.0.68.248/1|143.0.68.248/1|143.0.68.248/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
148.0.131.193/1|148.0.131.193/1|148.0.131.193/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
12.80.72.23/4|12.80.72.23/4|12.80.72.23/4|ETHERNET-NFO|IPAG|IPAG|true|B|4|DPC4
10.0.40.6/1|10.0.40.6/1|10.0.40.6/1|||OEW-VPLS|true||1|
12.123.80.143/1|12.123.80.143/1|12.123.80.143/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
143.0.24.145/10|143.0.24.145/10|143.0.24.145/10|ETHERNET-NFO|IPAG|IPAG|true|B|10|DPC10
149.8.0.18/5|149.8.0.18/5|149.8.0.18/5|ETHERNET-NFO|IPAG|IPAG|true|S|5|DPC5
10.0.36.76/2|10.0.36.76/2|10.0.36.76/2|||OEW-VPLS|true||2|
149.4.64.15/0|149.4.64.15/0|149.4.64.15/0|||OEW-VPLS|true||0|
10.0.36.77/3|10.0.36.77/3|10.0.36.77/3|||OEW-VPLS|true||3|
10.0.36.17/0|10.0.36.17/0|10.0.36.17/0|||OEW-VPLS|true||0|
10.0.40.35/4|10.0.40.35/4|10.0.40.35/4|||OEW-VPLS|true||4|
12.123.68.6/3|12.123.68.6/3|12.123.68.6/3|||OEW-VPLS|true||3|
10.0.8.122/0|10.0.8.122/0|10.0.8.122/0|||OEW-VPLS|true||0|
143.0.68.51/1|143.0.68.51/1|143.0.68.51/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
143.0.24.162/2|143.0.24.162/2|143.0.24.162/2|ETHERNET-NFO|IPAG|IPAG|true|B|2|DPC2
143.0.68.72/4|143.0.68.72/4|143.0.68.72/4|ETHERNET-NFO|IPAG|IPAG|true|B|4|DPC4
10.0.32.64/0|10.0.32.64/0|10.0.32.64/0|||OEW-VPLS|true||0|
10.144.0.116/0|10.144.0.116/0|10.144.0.116/0|||OEW-VPLS|true||0|
12.123.80.68/5|12.123.80.68/5|12.123.80.68/5|ETHERNET-NFO|IPAG|IPAG|true|B|5|DPC5
10.0.34.15/2|10.0.34.15/2|10.0.34.15/2|||OEW-VPLS|true||2|
143.0.68.184/1|143.0.68.184/1|143.0.68.184/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
149.4.64.5/0|149.4.64.5/0|149.4.64.5/0|||OEW-VPLS|true||0|
143.0.68.122/5|143.0.68.122/5|143.0.68.122/5|ETHERNET-NFO|IPAG|IPAG|true|S|5|DPC5
149.9.0.25/0|149.9.0.25/0|149.9.0.25/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
12.80.0.209/3|12.80.0.209/3|12.80.0.209/3|ETHERNET-NFO|IPAG|IPAG|true|B|3|DPC3
10.0.36.21/11|10.0.36.21/11|10.0.36.21/11|||OEW-VPLS|true||11|
12.123.80.112/1|12.123.80.112/1|12.123.80.112/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
149.8.0.128/2|149.8.0.128/2|149.8.0.128/2|||OEW-VPLS|true||2|
8.8.0.152/5|8.8.0.152/5|8.8.0.152/5|ETHERNET-NFO|IPAG|IPAG|true|B|5|DPC5
8.8.0.224/0|8.8.0.224/0|8.8.0.224/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
10.0.38.42/1|10.0.38.42/1|10.0.38.42/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
143.0.24.111/5|143.0.24.111/5|143.0.24.111/5|ETHERNET-NFO|IPAG|IPAG|true|B|5|DPC5
143.0.68.214/5|143.0.68.214/5|143.0.68.214/5|ETHERNET-NFO|IPAG|IPAG|true|S|5|DPC5
143.1.140.2/1|143.1.140.2/1|143.1.140.2/1|||OEW-VPLS|true||1|
8.8.0.217/0|8.8.0.217/0|8.8.0.217/0|ETHERNET-NFO|IPAG|IPAG|true|S|0|DPC0
143.1.140.2/2|143.1.140.2/2|143.1.140.2/2|||OEW-VPLS|true||2|
10.144.0.65/7|10.144.0.65/7|10.144.0.65/7|ETHERNET-NFO|IPAG|IPAG|true|B|7|DPC7
149.9.0.27/1|149.9.0.27/1|149.9.0.27/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
149.0.3.131/0|149.0.3.131/0|149.0.3.131/0|ETHERNET-NFO|IPAG|IPAG|true|S|0|DPC0
12.82.0.61/3|12.82.0.61/3|12.82.0.61/3|ETHERNET-NFO|IPAG|IPAG|true|B|3|DPC3
10.0.38.82/0|10.0.38.82/0|10.0.38.82/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
148.0.131.153/4|148.0.131.153/4|148.0.131.153/4|ETHERNET-NFO|IPAG|IPAG|true|B|4|DPC4
12.123.68.6/9|12.123.68.6/9|12.123.68.6/9|||OEW-VPLS|true||9|
148.0.131.248/0|148.0.131.248/0|148.0.131.248/0|||OEW-VPLS|true||0|
143.0.24.32/0|143.0.24.32/0|143.0.24.32/0|ETHERNET-NFO|IPAG|IPAG|true|S|0|DPC0
149.0.3.206/4|149.0.3.206/4|149.0.3.206/4|ETHERNET-NFO|IPAG|IPAG|true|S|4|DPC4
12.82.0.63/5|12.82.0.63/5|12.82.0.63/5|ETHERNET-NFO|IPAG|IPAG|true|B|5|DPC5
12.80.68.145/1|12.80.68.145/1|12.80.68.145/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
10.144.0.147/1|10.144.0.147/1|10.144.0.147/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
149.0.3.198/2|149.0.3.198/2|149.0.3.198/2|ETHERNET-NFO|IPAG|IPAG|true|S|2|DPC2
12.80.4.15/1|12.80.4.15/1|12.80.4.15/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
12.123.80.212/1|12.123.80.212/1|12.123.80.212/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
143.0.68.253/3|143.0.68.253/3|143.0.68.253/3|ETHERNET-NFO|IPAG|IPAG|true|S|3|DPC3
143.0.68.170/1|143.0.68.170/1|143.0.68.170/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
10.0.38.94/2|10.0.38.94/2|10.0.38.94/2|ETHERNET-NFO|IPAG|IPAG|true|B|2|DPC2
12.122.72.167/0|12.122.72.167/0|12.122.72.167/0|||OEW-VPLS|true||0|
8.8.0.215/5|8.8.0.215/5|8.8.0.215/5|ETHERNET-NFO|IPAG|IPAG|true|S|5|DPC5
149.8.0.160/4|149.8.0.160/4|149.8.0.160/4|||OEW-VPLS|true||4|
12.122.72.112/7|12.122.72.112/7|12.122.72.112/7|||OEW-VPLS|true||7|
149.0.3.222/5|149.0.3.222/5|149.0.3.222/5|ETHERNET-NFO|IPAG|IPAG|true|B|5|DPC5
149.8.0.30/0|149.8.0.30/0|149.8.0.30/0|ETHERNET-NFO|IPAG|IPAG|true|S|0|DPC0
12.123.80.58/1|12.123.80.58/1|12.123.80.58/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
12.80.84.11/1|12.80.84.11/1|12.80.84.11/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
10.144.0.154/2|10.144.0.154/2|10.144.0.154/2|ETHERNET-NFO|IPAG|IPAG|true|S|2|DPC2
150.0.0.4/2|150.0.0.4/2|150.0.0.4/2|ETHERNET-NFO|IPAG|IPAG|true|B|2|DPC2
143.0.68.254/0|143.0.68.254/0|143.0.68.254/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
143.0.68.227/11|143.0.68.227/11|143.0.68.227/11|ETHERNET-NFO|IPAG|IPAG|true|B|11|DPC11
143.0.68.228/2|143.0.68.228/2|143.0.68.228/2|ETHERNET-NFO|IPAG|IPAG|true|B|2|DPC2
10.0.36.7/7|10.0.36.7/7|10.0.36.7/7|||OEW-VPLS|true||7|
149.0.3.222/1|149.0.3.222/1|149.0.3.222/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
12.123.80.68/4|12.123.80.68/4|12.123.80.68/4|ETHERNET-NFO|IPAG|IPAG|true|B|4|DPC4
143.1.140.2/5|143.1.140.2/5|143.1.140.2/5|||OEW-VPLS|true||5|
12.123.68.6/0|12.123.68.6/0|12.123.68.6/0|||OEW-VPLS|true||0|
149.0.3.250/5|149.0.3.250/5|149.0.3.250/5|ETHERNET-NFO|IPAG|IPAG|true|S|5|DPC5
149.0.3.194/3|149.0.3.194/3|149.0.3.194/3|ETHERNET-NFO|IPAG|IPAG|true|S|3|DPC3
10.0.36.72/6|10.0.36.72/6|10.0.36.72/6|||OEW-VPLS|true||6|
143.0.68.79/0|143.0.68.79/0|143.0.68.79/0|ETHERNET-NFO|IPAG|IPAG|true|S|0|DPC0
149.0.3.136/0|149.0.3.136/0|149.0.3.136/0|ETHERNET-NFO|IPAG|IPAG|true|S|0|DPC0
143.0.24.93/0|143.0.24.93/0|143.0.24.93/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
143.0.68.136/0|143.0.68.136/0|143.0.68.136/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
12.80.72.34/1|12.80.72.34/1|12.80.72.34/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
143.0.68.21/0|143.0.68.21/0|143.0.68.21/0|ETHERNET-NFO|IPAG|IPAG|true|S|0|DPC0
143.0.68.195/1|143.0.68.195/1|143.0.68.195/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
143.0.24.47/0|143.0.24.47/0|143.0.24.47/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
149.0.3.223/1|149.0.3.223/1|149.0.3.223/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
10.0.36.75/4|10.0.36.75/4|10.0.36.75/4|||OEW-VPLS|true||4|
12.123.80.211/0|12.123.80.211/0|12.123.80.211/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
12.123.80.28/0|12.123.80.28/0|12.123.80.28/0|ETHERNET-NFO|IPAG|IPAG|true|S|0|DPC0
12.80.72.131/5|12.80.72.131/5|12.80.72.131/5|ETHERNET-NFO|IPAG|IPAG|true|B|5|DPC5
143.0.68.209/2|143.0.68.209/2|143.0.68.209/2|ETHERNET-NFO|IPAG|IPAG|true|B|2|DPC2
12.80.72.28/0|12.80.72.28/0|12.80.72.28/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
150.0.0.213/1|150.0.0.213/1|150.0.0.213/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
12.82.78.30/2|12.82.78.30/2|12.82.78.30/2|ETHERNET-NFO|IPAG|IPAG|true|B|2|DPC2
10.0.40.4/6|10.0.40.4/6|10.0.40.4/6|||OEW-VPLS|true||6|
10.0.34.15/6|10.0.34.15/6|10.0.34.15/6|||OEW-VPLS|true||6|
12.80.72.24/2|12.80.72.24/2|12.80.72.24/2|ETHERNET-NFO|IPAG|IPAG|true|B|2|DPC2
143.0.68.48/5|143.0.68.48/5|143.0.68.48/5|ETHERNET-NFO|IPAG|IPAG|true|S|5|DPC5
10.0.8.124/1|10.0.8.124/1|10.0.8.124/1|||OEW-VPLS|true||1|
12.123.80.27/0|12.123.80.27/0|12.123.80.27/0|ETHERNET-NFO|IPAG|IPAG|true|S|0|DPC0
149.4.64.9/1|149.4.64.9/1|149.4.64.9/1|||OEW-VPLS|true||1|
88.33.55.4/3|88.33.55.4/3|88.33.55.4/3|||OEW-VPLS|true||3|
10.0.32.65/3|10.0.32.65/3|10.0.32.65/3|||OEW-VPLS|true||3|
10.144.0.122/4|10.144.0.122/4|10.144.0.122/4|ETHERNET-NFO|IPAG|IPAG|true|S|4|DPC4
10.0.40.32/5|10.0.40.32/5|10.0.40.32/5|||OEW-VPLS|true||5|
12.80.72.107/1|12.80.72.107/1|12.80.72.107/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
12.122.72.113/0|12.122.72.113/0|12.122.72.113/0|||OEW-VPLS|true||0|
10.0.40.33/2|10.0.40.33/2|10.0.40.33/2|||OEW-VPLS|true||2|
143.0.24.187/0|143.0.24.187/0|143.0.24.187/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
143.0.68.225/5|143.0.68.225/5|143.0.68.225/5|ETHERNET-NFO|IPAG|IPAG|true|B|5|DPC5
149.4.64.12/10|149.4.64.12/10|149.4.64.12/10|||OEW-VPLS|true||10|
149.0.3.194/2|149.0.3.194/2|149.0.3.194/2|ETHERNET-NFO|IPAG|IPAG|true|S|2|DPC2
150.0.0.147/2|150.0.0.147/2|150.0.0.147/2|ETHERNET-NFO|IPAG|IPAG|true|S|2|DPC2
149.0.3.195/5|149.0.3.195/5|149.0.3.195/5|ETHERNET-NFO|IPAG|IPAG|true|B|5|DPC5
150.0.0.124/1|150.0.0.124/1|150.0.0.124/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
143.0.24.144/1|143.0.24.144/1|143.0.24.144/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
143.0.24.201/3|143.0.24.201/3|143.0.24.201/3|ETHERNET-NFO|IPAG|IPAG|true|S|3|DPC3
150.0.0.12/1|150.0.0.12/1|150.0.0.12/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
10.0.36.72/8|10.0.36.72/8|10.0.36.72/8|||OEW-VPLS|true||8|
12.123.68.3/4|12.123.68.3/4|12.123.68.3/4|||OEW-VPLS|true||4|
12.123.80.201/5|12.123.80.201/5|12.123.80.201/5|ETHERNET-NFO|IPAG|IPAG|true|B|5|DPC5
143.0.68.243/0|143.0.68.243/0|143.0.68.243/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
12.123.80.127/4|12.123.80.127/4|12.123.80.127/4|ETHERNET-NFO|IPAG|IPAG|true|B|4|DPC4
150.0.0.23/5|150.0.0.23/5|150.0.0.23/5|ETHERNET-NFO|IPAG|IPAG|true|S|5|DPC5
10.0.36.75/9|10.0.36.75/9|10.0.36.75/9|||OEW-VPLS|true||9|
12.123.80.86/2|12.123.80.86/2|12.123.80.86/2|ETHERNET-NFO|IPAG|IPAG|true|B|2|DPC2
10.144.0.116/1|10.144.0.116/1|10.144.0.116/1|||OEW-VPLS|true||1|
149.8.0.28/1|149.8.0.28/1|149.8.0.28/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
149.4.64.12/0|149.4.64.12/0|149.4.64.12/0|||OEW-VPLS|true||0|
12.123.80.15/2|12.123.80.15/2|12.123.80.15/2|ETHERNET-NFO|IPAG|IPAG|true|B|2|DPC2
10.0.40.42/1|10.0.40.42/1|10.0.40.42/1|||OEW-VPLS|true||1|
10.0.36.6/4|10.0.36.6/4|10.0.36.6/4|||OEW-VPLS|true||4|
12.123.80.14/1|12.123.80.14/1|12.123.80.14/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
143.0.68.253/2|143.0.68.253/2|143.0.68.253/2|ETHERNET-NFO|IPAG|IPAG|true|S|2|DPC2
12.123.80.117/1|12.123.80.117/1|12.123.80.117/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
143.0.68.203/0|143.0.68.203/0|143.0.68.203/0|ETHERNET-NFO|IPAG|IPAG|true|S|0|DPC0
149.8.0.161/1|149.8.0.161/1|149.8.0.161/1|||OEW-VPLS|true||1|
12.80.4.8/4|12.80.4.8/4|12.80.4.8/4|ETHERNET-NFO|IPAG|IPAG|true|B|4|DPC4
10.144.0.61/2|10.144.0.61/2|10.144.0.61/2|||OEW-VPLS|true||2|
10.0.40.6/6|10.0.40.6/6|10.0.40.6/6|||OEW-VPLS|true||6|
150.0.0.89/1|150.0.0.89/1|150.0.0.89/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
149.0.3.194/4|149.0.3.194/4|149.0.3.194/4|ETHERNET-NFO|IPAG|IPAG|true|S|4|DPC4
143.0.68.214/0|143.0.68.214/0|143.0.68.214/0|ETHERNET-NFO|IPAG|IPAG|true|S|0|DPC0
12.123.80.80/0|12.123.80.80/0|12.123.80.80/0|ETHERNET-NFO|IPAG|IPAG|true|S|0|DPC0
12.123.80.57/1|12.123.80.57/1|12.123.80.57/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
143.0.68.117/2|143.0.68.117/2|143.0.68.117/2|ETHERNET-NFO|IPAG|IPAG|true|S|2|DPC2
12.123.80.157/5|12.123.80.157/5|12.123.80.157/5|ETHERNET-NFO|IPAG|IPAG|true|B|5|DPC5
10.0.36.77/4|10.0.36.77/4|10.0.36.77/4|||OEW-VPLS|true||4|
149.9.0.20/1|149.9.0.20/1|149.9.0.20/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
143.0.24.130/1|143.0.24.130/1|143.0.24.130/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
143.0.68.34/0|143.0.68.34/0|143.0.68.34/0|ETHERNET-NFO|IPAG|IPAG|true|S|0|DPC0
12.80.0.210/2|12.80.0.210/2|12.80.0.210/2|ETHERNET-NFO|IPAG|IPAG|true|B|2|DPC2
8.8.0.244/3|8.8.0.244/3|8.8.0.244/3|ETHERNET-NFO|IPAG|IPAG|true|S|3|DPC3
12.80.84.11/0|12.80.84.11/0|12.80.84.11/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
148.0.131.223/1|148.0.131.223/1|148.0.131.223/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
143.0.68.173/1|143.0.68.173/1|143.0.68.173/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
143.0.68.230/9|143.0.68.230/9|143.0.68.230/9|ETHERNET-NFO|IPAG|IPAG|true|B|9|DPC9
149.4.24.1/1|149.4.24.1/1|149.4.24.1/1|||OEW-VPLS|true||1|
10.0.36.75/3|10.0.36.75/3|10.0.36.75/3|||OEW-VPLS|true||3|
149.0.3.202/0|149.0.3.202/0|149.0.3.202/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
12.123.80.157/1|12.123.80.157/1|12.123.80.157/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
10.0.40.6/2|10.0.40.6/2|10.0.40.6/2|||OEW-VPLS|true||2|
149.8.0.128/0|149.8.0.128/0|149.8.0.128/0|||OEW-VPLS|true||0|
12.123.80.189/0|12.123.80.189/0|12.123.80.189/0|ETHERNET-NFO|IPAG|IPAG|true|S|0|DPC0
10.144.0.61/1|10.144.0.61/1|10.144.0.61/1|||OEW-VPLS|true||1|
8.8.0.220/1|8.8.0.220/1|8.8.0.220/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
143.0.24.41/0|143.0.24.41/0|143.0.24.41/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
12.123.68.5/0|12.123.68.5/0|12.123.68.5/0|||OEW-VPLS|true||0|
12.80.72.108/2|12.80.72.108/2|12.80.72.108/2|ETHERNET-NFO|IPAG|IPAG|true|B|2|DPC2
149.0.24.16/4|149.0.24.16/4|149.0.24.16/4|||OEW-VPLS|true||4|
12.80.0.208/5|12.80.0.208/5|12.80.0.208/5|ETHERNET-NFO|IPAG|IPAG|true|B|5|DPC5
12.123.80.214/3|12.123.80.214/3|12.123.80.214/3|ETHERNET-NFO|IPAG|IPAG|true|S|3|DPC3
10.144.0.137/1|10.144.0.137/1|10.144.0.137/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
12.123.80.92/1|12.123.80.92/1|12.123.80.92/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
12.80.68.135/4|12.80.68.135/4|12.80.68.135/4|ETHERNET-NFO|IPAG|IPAG|true|B|4|DPC4
8.8.0.171/5|8.8.0.171/5|8.8.0.171/5|ETHERNET-NFO|IPAG|IPAG|true|S|5|DPC5
143.0.24.131/1|143.0.24.131/1|143.0.24.131/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
10.0.36.74/11|10.0.36.74/11|10.0.36.74/11|||OEW-VPLS|true||11|
12.80.68.145/0|12.80.68.145/0|12.80.68.145/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
149.4.24.1/2|149.4.24.1/2|149.4.24.1/2|||OEW-VPLS|true||2|
149.9.0.29/0|149.9.0.29/0|149.9.0.29/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
143.0.24.162/5|143.0.24.162/5|143.0.24.162/5|ETHERNET-NFO|IPAG|IPAG|true|B|5|DPC5
148.0.131.227/2|148.0.131.227/2|148.0.131.227/2|ETHERNET-NFO|IPAG|IPAG|true|S|2|DPC2
10.144.0.149/5|10.144.0.149/5|10.144.0.149/5|||OEW-VPLS|true||5|
12.123.68.4/3|12.123.68.4/3|12.123.68.4/3|||OEW-VPLS|true||3|
12.82.78.30/1|12.82.78.30/1|12.82.78.30/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
143.1.192.48/1|143.1.192.48/1|143.1.192.48/1|||OEW-VPLS|true||1|
149.4.64.8/0|149.4.64.8/0|149.4.64.8/0|||OEW-VPLS|true||0|
150.0.0.20/2|150.0.0.20/2|150.0.0.20/2|ETHERNET-NFO|IPAG|IPAG|true|B|2|DPC2
143.0.68.230/2|143.0.68.230/2|143.0.68.230/2|ETHERNET-NFO|IPAG|IPAG|true|B|2|DPC2
12.123.80.208/0|12.123.80.208/0|12.123.80.208/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
12.80.72.38/0|12.80.72.38/0|12.80.72.38/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
150.0.0.153/1|150.0.0.153/1|150.0.0.153/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
10.0.34.15/1|10.0.34.15/1|10.0.34.15/1|||OEW-VPLS|true||1|
143.0.24.205/1|143.0.24.205/1|143.0.24.205/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
143.0.68.13/1|143.0.68.13/1|143.0.68.13/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
12.123.80.114/1|12.123.80.114/1|12.123.80.114/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
10.144.0.153/2|10.144.0.153/2|10.144.0.153/2|ETHERNET-NFO|IPAG|IPAG|true|S|2|DPC2
10.144.0.147/2|10.144.0.147/2|10.144.0.147/2|ETHERNET-NFO|IPAG|IPAG|true|B|2|DPC2
12.80.0.211/8|12.80.0.211/8|12.80.0.211/8|ETHERNET-NFO|IPAG|IPAG|true|B|8|DPC8
10.0.36.14/0|10.0.36.14/0|10.0.36.14/0|||OEW-VPLS|true||0|
78.23.44.28/1|78.23.44.28/1|78.23.44.28/1|||OEW-VPLS|true||1|
149.0.3.194/1|149.0.3.194/1|149.0.3.194/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
10.144.0.154/3|10.144.0.154/3|10.144.0.154/3|ETHERNET-NFO|IPAG|IPAG|true|S|3|DPC3
72.44.12.29/1|72.44.12.29/1|72.44.12.29/1|||OEW-VPLS|true||1|
150.0.0.119/0|150.0.0.119/0|150.0.0.119/0|ETHERNET-NFO|IPAG|IPAG|true|S|0|DPC0
150.0.0.39/2|150.0.0.39/2|150.0.0.39/2|ETHERNET-NFO|IPAG|IPAG|true|B|2|DPC2
10.0.8.122/10|10.0.8.122/10|10.0.8.122/10|||OEW-VPLS|true||10|
12.82.0.61/5|12.82.0.61/5|12.82.0.61/5|ETHERNET-NFO|IPAG|IPAG|true|B|5|DPC5
149.8.0.129/1|149.8.0.129/1|149.8.0.129/1|||OEW-VPLS|true||1|
143.0.68.215/1|143.0.68.215/1|143.0.68.215/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
12.123.80.5/0|12.123.80.5/0|12.123.80.5/0|||OEW-VPLS|true||0|
149.0.3.210/5|149.0.3.210/5|149.0.3.210/5|ETHERNET-NFO|IPAG|IPAG|true|S|5|DPC5
143.0.68.229/1|143.0.68.229/1|143.0.68.229/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
8.8.0.176/3|8.8.0.176/3|8.8.0.176/3|ETHERNET-NFO|IPAG|IPAG|true|B|3|DPC3
8.8.0.118/1|8.8.0.118/1|8.8.0.118/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
149.0.3.228/4|149.0.3.228/4|149.0.3.228/4|ETHERNET-NFO|IPAG|IPAG|true|S|4|DPC4
10.204.76.1/5|10.204.76.1/5|10.204.76.1/5|||OEW-VPLS|true||5|
10.144.0.123/1|10.144.0.123/1|10.144.0.123/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
12.123.80.217/2|12.123.80.217/2|12.123.80.217/2|ETHERNET-NFO|IPAG|IPAG|true|S|2|DPC2
12.123.80.214/2|12.123.80.214/2|12.123.80.214/2|ETHERNET-NFO|IPAG|IPAG|true|S|2|DPC2
12.80.72.82/5|12.80.72.82/5|12.80.72.82/5|ETHERNET-NFO|IPAG|IPAG|true|B|5|DPC5
10.0.40.2/5|10.0.40.2/5|10.0.40.2/5|||OEW-VPLS|true||5|
12.123.80.71/0|12.123.80.71/0|12.123.80.71/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
150.0.0.26/5|150.0.0.26/5|150.0.0.26/5|ETHERNET-NFO|IPAG|IPAG|true|B|5|DPC5
143.0.68.199/0|143.0.68.199/0|143.0.68.199/0|ETHERNET-NFO|IPAG|IPAG|true|S|0|DPC0
10.0.36.27/1|10.0.36.27/1|10.0.36.27/1|||OEW-VPLS|true||1|
149.0.3.213/0|149.0.3.213/0|149.0.3.213/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
149.0.3.241/0|149.0.3.241/0|149.0.3.241/0|ETHERNET-NFO|IPAG|IPAG|true|S|0|DPC0
149.4.64.5/9|149.4.64.5/9|149.4.64.5/9|||OEW-VPLS|true||9|
